level,traditional,pinyin,pos
7,通用,tōngyòng,Vs-attr
7,同伴,tóngbàn,N
7,同化,tónghuà,V
7,同鄉,tóngxiāng,N
7,同心,tóngxīn,Vs
7,同性戀,tóngxìngliàn,N
7,同業,tóngyè,N
7,統計,tŏngjì,N
7,統統,tŏngtŏng,Adv
7,統制,tŏngzhì,V
7,痛恨,tònghèn,Vst
7,偷渡,tōudù,Vi
7,偷懶,tōulăn,Vs
7,投保,tóubăo,V
7,投機,tóujī,Vs
7,投入,tóurù,Vs
7,透明,tòumíng,Vs
7,徒弟,túdì,N
7,突擊,tújí,V
7,突兀,túwù,Vs
7,塗,tú,V
7,圖,tú,V
7,圖表,túbiăo,N
7,圖騰,túténg,N
7,土壤,tŭrăng,N
7,團,tuán,M
7,團聚,tuánjù,Vs
7,團員,tuányuán,N
7,推測,tuīcè,V
7,推崇,tuīchóng,Vst
7,推出,tuīchū,Vpt
7,推選,tuīxuăn,V
7,退化,tuìhuà,Vp
7,吞吞吐吐,tūntūntŭtŭ,Vi
7,托,tuō,V
7,拖累,tuōlèi,V
7,拖延,tuōyán,Vst
7,脫身,tuōshēn,Vp
7,脫手,tuōshŏu,Vp
7,外號,wàihào,N
7,外力,wàilì,N
7,外貿,wàimào,N
7,外線,wàixiàn,N
7,外銷,wàixiāo,V
7,外遇,wàiyù,N
7,外在,wàizài,N
7,外資,wàizī,N
7,彎曲,wānqū,Vs
7,完備,wánbèi,Vs
7,玩弄,wánnòng,V
7,頑強,wánqiáng,Vs
7,挽,wăn,V
7,挽救,wănjiù,V
7,萬分,wànfēn,Adv
7,萬事,wànshì,N
7,萬歲,wànsuì,Vs
7,萬萬,wànwàn,Adv
7,萬物,wànwù,N
7,惋惜,wànxí,Vs
7,亡國,wángguó,Vp
7,往來,wănglái,Vi
7,旺季,wàngjì,N
7,旺盛,wàngshèng,Vs
7,威風,wēifēng,Vs
7,威力,wēilì,N
7,萎縮,wēisuō,Vs
7,為,wéi,Vst
7,為人,wéirén,N
7,為生,wéishēng,Vs
7,為首,wéishŏu,Vs
7,為止,wéizhĭ,N
7,違背,wéibèi,Vpt
7,違約,wéiyuē,V-sep
7,危害,wéihài,V
7,圍巾,wéijīn,N
7,圍牆,wéiqiáng,N
7,圍繞,wéirào,V
7,微弱,wéiruò,Vs
7,微小,wéixiăo,Vs
7,胃,wèi,N
7,胃口,wèikŏu,N
7,未必,wèibì,Adv
7,未婚夫,wèihūnfū,N
7,未婚妻,wèihūnqī,N
7,未免,wèimiăn,Adv
7,衛生,wèishēng,N
7,溫帶,wēndài,N
7,溫習,wēnxí,V
7,溫馴,wēnxún,Vs
7,瘟疫,wēnyì,N
7,文明,wénmíng,N
7,文壇,wéntán,N
7,文獻,wénxiàn,N
7,聞名,wénmíng,Vst
7,穩健,wěnjiàn,Vs
7,紊亂,wènluàn,Vs
7,問世,wènshì,Vp
7,臥,wò,Vi
7,烏龜/龜,wūguī/guī,N
7,烏鴉,wūyā,N
7,汙染,wūrăn,N
7,無比,wúbĭ,Vs
7,無線電,wúxiàndiàn,N
7,無形,wúxíng,Vs
7,無疑,wúyí,Adv
7,五金,wŭjīn,N
7,武力,wŭlì,N
7,武士,wŭshì,N
7,武裝,wŭzhuāng,N
7,侮辱,wŭrù,V
7,物產,wùchăn,N
7,物品,wùpĭn,N
7,物體,wùtĭ,N
7,物資,wùzī,N
7,誤差,wùchā,N
7,誤解,wùjiě,Vst
7,務實,wùshí,Vs
7,西服,xīfú,N
7,西洋,xīyáng,N
7,西醫,xīyī,N
7,溪流,xīliú,N
7,席,xí,M
7,席位,xíwèi,N
7,錫,xí,N
7,襲擊,xíjí,V
7,昔日,xírì,N
7,習題,xítí,N
7,洗禮,xĭlĭ,N
7,喜氣,xĭqì,N
7,喜悅,xĭyuè,Vs
7,戲曲,xìqŭ,N
7,瑕疵,xiácī,N
7,峽谷,xiágŭ,N
7,狹小,xiáxiăo,Vs
7,狹窄,xiázhăi,Vs
7,下筆,xiàbĭ,Vi
7,下跌,xiàdié,Vp
7,下滑,xiàhuá,Vp
7,下列,xiàliè,Vs-attr
7,下水,xiàshuĭ,V-sep
7,下水道,xiàshuĭdào,N
7,下旬,xiàxún,N
7,掀,xiān,V
7,仙丹,xiāndān,N
7,先後,xiānhòu,N
7,先進,xiānjìn,N
7,先驅,xiānqū,N
7,先天,xiāntiān,Vs-attr
7,鮮明,xiānmíng,Vs
7,鮮艶/鮮豔,xiānyàn,Vs
7,纖維,xiānwéi,N
7,嫌疑,xiányí,N
7,顯現,xiănxiàn,Vst
7,限度,xiàndù,N
7,憲法,xiànfă,N
7,線路,xiànlù,N
7,陷入,xiànrù,V
7,獻身,xiànshēn,V-sep
7,現今,xiànjīn,N
7,現行,xiànxíng,Vs-attr
7,現狀,xiànzhuàng,N
7,相傳,xiāngchuán,Vi
7,相仿,xiāngfăng,Vs
7,相符,xiāngfú,Vs
7,相繼,xiāngjì,Adv
7,相配,xiāngpèi,Vs
7,鄉土,xiāngtŭ,Vs
7,香皂,xiāngzào,N
7,鑲,xiāng,V
7,想開,xiăngkāi,Vp
7,響亮,xiăngliàng,Vs
7,向,xiàng,Adv
7,嚮導,xiàngdăo,N
7,嚮往,xiàngwăng,Vst
7,象徵,xiàngzhēng,N / Vst
7,消毒,xiāodú,V-sep
7,消防,xiāofáng,Vs-attr
7,消耗,xiāohào,V
7,消遣,xiāoqiăn,N / V
7,瀟灑,xiāosă,Vs
7,逍遙,xiāoyáo,Vs
7,小伙子/小夥子,xiăohuŏzi,N
7,效法,xiàofă,V
7,效勞,xiàoláo,Vi
7,效力,xiàolì,N
7,效忠,xiàozhōng,V
7,笑嘻嘻,xiàoxīxī,Vi
7,孝子,xiàozĭ,N
7,協辦,xiébàn,V
7,協定,xiédìng,N
7,協會,xiéhuì,N
7,協商,xiéshāng,V
7,協調,xiétiáo,V / Vs
7,協議,xiéyì,N / V
7,血汗,xiěhàn,N
7,血跡,xiějī,N
7,血壓,xiěyā,N
7,寫實,xiěshí,Vs
7,洩氣,xièqì,Vs
7,心愛,xīnài,Vs-attr
7,心軟,xīnruăn,Vs
7,心事,xīnshì,N
7,心思,xīnsī,N
7,心酸,xīnsuān,Vs
7,心態,xīntài,N
7,心疼,xīnténg,Vst
7,心胸,xīnxiōng,N
7,辛勤,xīnqín,Vs
7,辛酸,xīnsuān,Vs
7,新潮,xīncháo,Vs
7,新手,xīnshŏu,N
7,新穎,xīnyĭng,Vs
7,信賴,xìnlài,Vst
7,信念,xìnniàn,N
7,信徒,xìntú,N
7,信息,xìnxí,N
7,星辰,xīngchén,N
7,星座,xīngzuò,N
7,興建,xīngjiàn,V
7,興隆,xīnglóng,Vs
7,興起,xīngqĭ,Vpt
7,行善,xíngshàn,Vi
7,行使,xíngshĭ,V
7,行星,xíngxīng,N
7,行政,xíngzhèng,N
7,刑事,xíngshì,N
7,形勢,xíngshì,N
7,形態,xíngtài,N
7,形體,xíngtĭ,N
7,形形色色,xíngxíngsèsè,Vs
7,型態,xíngtài,N
7,性,xìng,N
7,性能,xìngnéng,N
7,性情,xìngqíng,N
7,興致,xìngzhì,N
7,胸,xiōng,N
7,胸口,xiōngkŏu,N
7,修補,xiūbŭ,V
7,修訂,xiūdìng,V
7,修建,xiūjiàn,V
7,修女,xiūnǚ,N
7,修養,xiūyăng,N
7,修築,xiūzhú,V
7,繡,xiù,V
7,虛擬,xūnĭ,V
7,虛心,xūxīn,Vs
7,許,xŭ,N
7,許多,xŭduō,Adv
7,許久,xŭjiŭ,N
7,許可,xŭkě,V
7,酗酒,xùjiŭ,Vi
7,序幕,xùmù,N
7,敘述,xùshù,V
7,宣稱,xuānchēng,V
7,宣告,xuāngào,V
7,宣示,xuānshì,V
7,宣誓,xuānshì,Vi
7,宣言,xuānyán,N
7,宣揚,xuānyáng,V
7,旋律,xuánlǜ,N
7,旋轉,xuánzhuăn,Vi
7,懸殊,xuánshū,Vs
7,懸崖/崖,xuányái/yái,N
7,選拔,xuănbá,V
7,選購,xuăngòu,V
7,選民,xuănmín,N
7,選票,xuănpiào,N
7,選修,xuănxiū,V
7,學分,xuéfēn,N
7,學科,xuékē,N
7,學年,xuénián,N
7,學識,xuéshì,N
7,學說,xuéshuō,N
7,學徒,xuétú,N
7,學員,xuéyuán,N
7,學制,xuézhì,N
7,雪人,xuěrén,N
7,削弱,xuèruò,V
7,循環,xúnhuán,N
7,巡邏,xúnluó,Vi
7,巡視,xúnshì,V
7,詢問,xúnwèn,V
7,訓,xùn,V
7,押,yā,V
7,鴉片,yāpiàn,N
7,壓歲錢,yāsuìqián,N
7,壓縮,yāsuō,V
7,壓制,yāzhì,V
7,牙科,yákē,N
7,芽,yá,N
7,啞,yă,Vp
7,亞軍,yàjūn,N
7,淹,yān,V
7,言論,yánlùn,N
7,岩石,yánshí,N
7,延遲,yánchí,Vpt
7,延伸,yánshēn,Vs
7,延誤,yánwù,Vpt
7,延續,yánxù,Vst
7,沿海,yánhăi,N
7,沿途,yántú,N
7,沿襲,yánxí,Vst
7,沿用,yányòng,V
7,嚴禁,yánjìn,V
7,嚴厲,yánlì,Vs
7,嚴密,yánmì,Vs
7,演變,yănbiàn,Vs
7,演講,yănjiăng,N
7,演說,yănshuō,N
7,演習,yănxí,Vi
7,眼界,yănjiè,N
7,眼看,yănkàn,V
7,衍生,yănshēng,V
7,燕窩,yànwō,N
7,燕(子),yàn(zi),N
7,央求,yāngqiú,V
7,仰,yăng,V
7,仰慕,yăngmù,Vst
7,養分/養份,yăngfèn,N
7,養老,yănglăo,Vs
7,養育,yăngyù,V
7,邀,yāo,V
7,窯,yáo,N
7,搖晃,yáohuàng,Vi
7,謠言,yáoyán,N
7,遙遠,yáoyuăn,Vs
7,要點,yàodiăn,N
7,要犯,yàofàn,N
7,藥品,yàopĭn,N
7,業績,yèjī,N
7,依,yī,Prep
7,依舊,yījiù,Adv
7,依據,yījù,Prep
7,依賴,yīlài,Vst
7,依照,yīzhào,Prep
7,醫療,yīliáo,N
7,醫術,yīshù,N
7,醫藥,yīyào,N
7,一定,yīdìng,Vs-attr
7,一道,yīdào,Adv
7,一度,yīdù,Adv
7,一概,yīgài,Adv
7,一貫,yīguàn,Vs-attr
7,一律,yīlǜ,Adv
7,一味,yīwèi,Adv
7,咦,yí,Ptc
7,儀表,yíbiăo,N
7,遺產,yíchăn,N
7,遺傳,yíchuán,Vst
7,遺憾,yíhàn,Vs
7,遺留,yíliú,V
7,遺棄,yíqì,V
7,遺體,yítĭ,N
7,遺忘,yíwàng,Vpt
7,遺志,yízhì,N
7,遺址,yízhĭ,N
7,疑慮,yílǜ,N
7,移植,yízhí,V
7,倚,yĭ,V
7,以至/以致/以至於/以致於,yĭzhì/yĭzhìyú,Conj
7,亦,yì,Adv / Conj
7,一連串,yīliánchuàn,Vs-attr
7,一流,yīliú,Vs
7,一如,yīrú,Prep
7,一心,yīxīn,Adv
7,液體,yètĭ,N
7,抑制,yìzhì,V
7,意識到,yìshìdào,Vpt
7,意圖,yìtú,N
7,意味,yìwèi,Vst
7,毅力,yìlì,N
7,翌日,yìrì,N
7,異常,yìcháng,Vs
7,異鄉,yìxiāng,N
7,議定,yìdìng,V
7,議論,yìlùn,V
7,議題,yìtí,N
7,議員,yìyuán,N
7,音,yīn,N
7,因果,yīnguŏ,N
7,陰謀,yīnmóu,N
7,陰影,yīnyĭng,N
7,銀幕,yínmù,N
7,銀色,yínsè,N
7,銀子,yínzi,N
7,引,yĭn,V
7,引導,yĭndăo,V
7,引進,yĭnjìn,V
7,引擎,yĭnqíng,N
7,隱藏,yĭncáng,V
7,隱士,yĭnshì,N
7,隱約,yĭnyuē,Adv
7,印證,yìnzhèng,V
7,櫻桃,yīngtáo,N
7,英勇,yīngyŏng,Vs
7,應,yìng,Prep / V
7,鷹/老鷹,yīng/lăoyīng,N
7,營地,yíngdì,N
7,營造,yíngzào,V
7,迎,yíng,V
7,迎合,yínghé,Vst
7,影射,yĭngshè,Vst
7,硬,yìng,Adv
7,硬體,yìngtĭ,N
7,應變,yìngbiàn,Vi
7,應酬,yìngchóu,Vi
7,應急,yìngjí,Vs
7,應驗,yìngyàn,Vpt
7,應徵,yìngzhēng,V
7,唷,yō,Ptc
7,湧,yŏng,V
7,踴躍,yŏngyuè,Vs
7,用戶,yònghù,N
7,用途,yòngtú,N
7,悠久,yōujiŭ,Vs
7,悠閒,yōuxián,Vs
7,優待,yōudài,V
7,優勢,yōushì,N
7,優先,yōuxiān,Adv
7,優異,yōuyì,Vs
7,鈾,yòu,N
7,由來,yóulái,N
7,遊覽,yóulăn,V
7,油田,yóutián,N
7,油條,yóutiáo,N
7,友愛,yŏuài,Vst
7,有機,yŏujī,Vs-attr
7,有理,yŏulĭ,Vs
7,有所,yŏusuŏ,Vst
7,有為,yŏuwéi,Vs
7,有限,yŏuxiàn,Vs
7,有形,yŏuxíng,Vs
7,有心人,yŏuxīnrén,N
7,有益,yŏuyì,Vst
7,有意,yŏuyì,Vaux
7,有緣,yŏuyuán,Vs
7,誘惑,yòuhuò,V
7,幼稚,yòuzhì,Vs
7,于,yú,Prep
7,於,yú,Prep
7,逾,yú,Vst
7,餘,yú,N / Vst
7,語法,yǔfă,N
7,愚蠢,yúchŭn,Vs
7,輿論,yúlùn,N
7,漁民,yúmín,N
7,予,yŭ,V
7,予以,yŭyĭ,V
7,與會,yùhuì,Vi
7,雨季,yŭjì,N
7,語文,yŭwén,N
7,宇宙,yŭzhòu,N
7,愈,yù,Adv
7,玉器,yùqì,N
7,預測,yùcè,V
7,預防,yùfáng,V
7,預告,yùgào,V
7,預估,yùgū,V
7,預賽,yùsài,N
7,預約,yùyuē,V
7,寓言,yùyán,N
7,園林,yuánlín,N
7,元氣,yuánqì,N
7,元首,yuánshŏu,N
7,元素,yuánsù,N
7,原,yuán,Adv
7,原形,yuánxíng,N
7,原野,yuányě,N
7,原狀,yuánzhuàng,N
7,原住民,yuánzhùmín,N
7,原子,yuánzĭ,N
7,原子彈,yuánzĭdàn,N
7,援助,yuánzhù,V
7,遠景,yuănjĭng,N
7,怨,yuàn,Vst
7,約束,yuēshù,V
7,躍,yuè,Vi
7,樂隊,yuèduì,N
7,運,yùn,V
7,運行,yùnxíng,Vi
7,孕婦,yùnfù,N
7,醞釀,yùnniàng,V
7,栽,zāi,V
7,災禍,zāihuò,N
7,災情,zāiqíng,N
7,在場,zàichăng,Vi
7,在世,zàishì,Vs
7,在座,zàizuò,Vi
7,再生,zàishēng,Vs-attr
7,咱,zán,N
7,贊助,zànzhù,V
7,讚嘆/讚歎,zàntàn,Vi
7,贓物,zāngwù,N
7,遭,zāo,M / Prep / Vst
7,遭遇,zāoyù,Vst
7,造反,zàofăn,Vi
7,造化,zàohuà,N
7,造物主,zàowùzhŭ,N
7,造型,zàoxíng,N
7,責備,zébèi,V
7,增進,zēngjìn,V
7,增強,zēngqiáng,Vp
7,增值,zēngzhí,Vp
7,扎,zhā,V
7,炸藥,zhàyào,N
7,沾,zhān,V
7,盞,zhăn,M
7,展望,zhănwàng,Vst
7,展現,zhănxiàn,V
7,嶄新,zhănxīn,Vs-attr
7,占據/佔據,zhànjù,V
7,占領/佔領,zhànlĭng,V
7,顫抖,zhàndŏu,Vi
7,戰火,zhànhuŏ,N
7,戰機,zhànjī,N
7,戰亂,zhànluàn,N
7,戰略,zhànlüè,N
7,戰勝,zhànshèng,V
7,戰士,zhànshì,N
7,戰術,zhànshù,N
7,戰線,zhànxiàn,N
7,戰友,zhànyŏu,N
7,戰戰兢兢,zhànzhànjīngjīng,Vs
7,張貼,zhāngtiē,V
7,長子,zhăngzĭ,N
7,帳篷,zhàngpéng,N
7,丈,zhàng,M
7,朝氣,zhāoqì,N
7,著想,zháoxiăng,Vs
7,找尋,zhăoxún,V
7,沼澤,zhăozé,N
7,召集,zhàojí,V
7,照例,zhàolì,Adv
7,照耀,zhàoyào,V
7,遮,zhē,V
7,遮蔽,zhēbì,V
7,折騰,zhēténg,V
7,針灸,zhēnjiŭ,Vi
7,真情,zhēnqíng,N
7,診斷,zhěnduàn,V
7,診所,zhěnsuŏ,N
7,鎮定,zhèndìng,Vs
7,鎮壓,zhènyā,V
7,振動,zhèndòng,Vi
7,震驚,zhènjīng,Vs
7,陣營,zhènyíng,N
7,蒸,zhēng,V
7,蒸發,zhēngfā,Vi
7,蒸氣,zhēngqì,N
7,爭辯,zhēngbiàn,Vi
7,爭奪,zhēngduó,V
7,爭論,zhēnglùn,N
7,爭氣,zhēngqì,Vs
7,爭議,zhēngyì,N
7,徵收,zhēngshōu,V
7,掙扎,zhēngzhá,Vi
7,整,zhěng,V
7,整頓,zhěngdùn,V
7,整整,zhěngzhěng,Adv
7,正當,zhèngdāng,Vs
7,正面,zhèngmiàn,Adv
7,正統,zhèngtŏng,N
7,正義,zhèngyì,N
7,政績,zhèngjī,N
7,政見,zhèngjiàn,N
7,政權,zhèngquán,N
7,證券,zhèngquàn,N
7,證人,zhèngrén,N
7,掙,zhèng,V
7,之內,zhīnèi,N
7,之所以,zhīsuŏyĭ,Conj
7,支撐,zhīchēng,V
7,支付,zhīfù,V
7,支配,zhīpèi,V
7,支應,zhīyìng,V
7,知足,zhīzú,Vs
7,脂肪,zhīfáng,N
7,織,zhī,V
7,直徑,zhíjìng,N
7,值班,zhíbān,V-sep
7,值錢,zhíqián,Vs
7,殖民,zhímín,Vi
7,質量,zhíliàng,N
7,質疑,zhíyí,V
7,職務,zhíwù,N
7,職責,zhízé,N
7,執照,zhízhào,N
7,執政,zhízhèng,Vi
7,執著,zhízhuó,Vs
7,止,zhĭ,N
7,只得,zhĭdé,Adv
7,指標,zhĭbiāo,N
7,指點,zhĭdiăn,V
7,指揮,zhĭhuī,N / V
7,指控,zhĭkòng,V
7,指南針,zhĭnánzhēn,N
7,指數,zhĭshù,N
7,指望,zhĭwàng,Vst
7,指紋,zhĭwén,N
7,指引,zhĭyĭn,V
7,指正,zhĭzhèng,V
7,至,zhì,Conj / Prep
7,至今,zhìjīn,Adv
7,治安,zhìān,N
7,治本,zhìběn,Vi
7,治標,zhìbiāo,Vi
7,治理,zhìlĭ,V
7,治療,zhìliáo,V
7,志趣,zhìqù,N
7,志向,zhìxiàng,N
7,致詞,zhìcí,Vi
7,致富,zhìfù,Vs
7,致力,zhìlì,Vst
7,致命,zhìmìng,Vs
7,致意,zhìyì,Vi
7,智力,zhìlì,N
7,制裁,zhìcái,V
7,製品,zhìpĭn,N
7,滯留,zhìliú,Vi
7,中斷,zhōngduàn,V
7,中和,zhōnghé,V
7,中立,zhōnglì,Vs
7,中旬,zhōngxún,N
7,中葉,zhōngyè,N
7,中醫,zhōngyī,N
7,中庸,zhōngyōng,Vs
7,忠實,zhōngshí,Vs
7,衷心,zhōngxīn,Adv
7,終場,zhōngchăng,N
7,終結,zhōngjié,V
7,終究,zhōngjiù,Adv
7,終身,zhōngshēn,N
7,種種,zhŏngzhŏng,Det
7,種植,zhòngzhí,V
7,中風,zhòngfēng,Vp
7,中獎,zhòngjiăng,Vp
7,中肯,zhòngkěn,Vs
7,中暑,zhòngshŭ,Vp
7,重用,zhòngyòng,V
7,重鎮,zhòngzhèn,N
7,周邊,zhōubiān,N
7,周密,zhōumì,Vs
7,周詳,zhōuxiáng,Vs
7,周遊,zhōuyóu,V
7,周轉,zhōuzhuăn,V
7,皺,zhòu,Vs
7,皺紋,zhòuwén,N
7,株,zhū,M
7,諸多,zhūduō,Det
7,逐,zhú,Prep / V
7,逐步,zhúbù,Adv
7,主導,zhŭdăo,V
7,主管,zhŭguăn,V
7,主見,zhŭjiàn,N
7,主力,zhŭlì,N
7,主流,zhŭliú,N
7,主權,zhŭquán,N
7,主人翁,zhŭrénwēng,N
7,主義,zhŭyì,N
7,主宰,zhŭzăi,V
7,主旨,zhŭzhĭ,N
7,主軸,zhŭzhóu,N
7,囑咐,zhŭfù,V
7,矚目,zhŭmù,Vi
7,注定/註定,zhùdìng,Vaux
7,注目,zhùmù,Vi
7,注視,zhùshì,V
7,注重,zhùzhòng,Vst
7,住宿,zhùsù,Vi
7,柱(子),zhù(zi),N
7,助教,zhùjiào,N
7,助手,zhùshŏu,N
7,佇立,zhùlì,Vi
7,著作,zhùzuò,N
7,駐,zhù,V
7,抓緊,zhuājĭn,V
7,專櫃,zhuānguì,N
7,專員,zhuānyuán,N
7,專制,zhuānzhì,Vs
7,磚,zhuān,N
7,轉動,zhuăndòng,V
7,轉化,zhuănhuà,Vp
7,轉機,zhuănjī,N
7,轉手,zhuănshŏu,V
7,轉眼,zhuănyăn,Adv
7,轉移,zhuănyí,V
7,轉帳,zhuănzhàng,V-sep
7,撰寫,zhuànxiě,V
7,莊嚴,zhuāngyán,Vs
7,裝備,zhuāngbèi,N
7,裝潢,zhuānghuáng,V
7,裝配,zhuāngpèi,V
7,裝運,zhuāngyùn,V
7,裝置,zhuāngzhì,V
7,壯觀,zhuàngguān,Vs
7,壯麗,zhuànglì,Vs
7,狀元,zhuàngyuán,N
7,追捕,zhuībŭ,V
7,追查,zhuīchá,V
7,追究,zhuījiù,V
7,準,zhŭn,Adv
7,準備,zhŭnbèi,N
7,準則,zhŭnzé,N
7,准許,zhŭnxŭ,V
7,卓越,zhuóyuè,Vs
7,著手,zhuóshŏu,Vi
7,著眼,zhuóyăn,Vi
7,著重,zhuózhòng,Vst
7,酌量,zhuóliáng,Adv
7,資深,zīshēn,Vs
7,資助,zīzhù,V
7,姿勢,zīshì,N
7,姿態,zītài,N
7,滋味,zīwèi,N
7,子彈,zĭdàn,N
7,子弟,zĭdì,N
7,子孫,zĭsūn,N
7,紫外線,zĭwàixiàn,N
7,自,zì,Prep
7,自稱,zìchēng,Vst
7,自費,zìfèi,Vi
7,自豪,zìháo,Vs
7,自覺,zìjué,Vst
7,自立,zìlì,Vs
7,自滿,zìmăn,Vs
7,自然,zìrán,Adv
7,自身,zìshēn,N
7,自行,zìxíng,Adv
7,自制,zìzhì,Vi
7,自治,zìzhì,Vi
7,自傳,zìzhuàn,N
7,字體,zìtĭ,N
7,字眼/字眼兒,zìyăn/zìyănr,N
7,字樣,zìyàng,N
7,宗旨,zōngzhĭ,N
7,總裁,zŏngcái,N
7,總得,zŏngděi,Adv
7,總額,zŏngé,N
7,總和,zŏnghé,N
7,總結,zŏngjié,N
7,總經理,zŏngjīnglĭ,N
7,總數,zŏngshù,N
7,縱火,zònghuŏ,V-sep
7,縱容,zòngróng,Vst
7,縱使,zòngshĭ,Conj
7,走廊,zŏuláng,N
7,揍,zòu,V
7,租賃,zūlìn,V
7,祖宗,zŭzōng,N
7,阻擋,zŭdăng,V
7,阻力,zŭlì,N
7,阻撓,zŭnáo,V
7,阻塞,zŭsè,Vs
7,組裝,zŭzhuāng,V
7,鑽研,zuānyán,V
7,嘴唇/嘴脣/唇/脣,zuĭchún/chún,N
7,罪惡,zuìè,N
7,罪名,zuìmíng,N
7,罪行,zuìxìng,N
7,尊,zūn,M / Vst
7,尊嚴,zūnyán,N
7,遵循,zūnxún,Vst
7,作風,zuòfēng,N
7,作怪,zuòguài,Vi
7,作物,zuòwù,N
7,作戰,zuòzhàn,Vi
7,作證/做證,zuòzhèng,V-sep
7,坐牢,zuòláo,V-sep
7,坐鎮,zuòzhèn,Vi
7,座談,zuòtán,Vi
7,座右銘,zuòyòumíng,N
